ID,"ASSOC
WDID","ASSOC
STREAM_ID","WATER
DIVISION","WATER
DISTRICT","STREAM
NAME","STRUCTURE
CATEGORY","LOCATION ON 
GOOGLE_MAPS",LATITUDE,LONGITUDE,,
1147,3100523,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2626711745804,-107.600459416199,20z",37.2627,-107.6005,,
1148,3100511,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2822426994038,-107.605799181466,20z",37.2822,-107.6058,,
1149,3100512,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2851275894784,-107.606591006373,20z",37.2851,-107.6066,,
1151,3100668,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.2983711565389,-107.60809241356,20z",37.2984,-107.6081,,
1152,3100514,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3133177220742,-107.609073990226,20z",37.3133,-107.6091,,
1153,3100545,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3141434148818,-107.611086900148,20z",37.3141,-107.6111,,
1155,3100677,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3308508997176,-107.628699146684,20z",37.3309,-107.6287,,
1157,3101041,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3336448397433,-107.627985049527,20z",37.3336,-107.628,,
1160,3100789,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3337202354918,-107.627264833906,20z",37.3337,-107.6273,,
1163,3100513,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.339337587717,-107.626478013744,20z",37.3393,-107.6265,,
1165,3100528,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.342740886457,-107.624177585823,20z",37.3427,-107.6242,,
1168,3100993,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3457236836149,-107.623412833618,20z",37.3457,-107.6234,,
1169,3100518,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3525999564892,-107.618479041245,20z",37.3526,-107.6185,,
1170,3100524,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.3637112514604,-107.596205052208,20z",37.3637,-107.5962,,
1171,3100535,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.4399938459961,-107.504446848522,20z",37.44,-107.5044,,
1172,3100583,938722,7,31,Los Pinos River,Diversion Dam,"https://www.google.com/maps/@37.4570172997775,-107.485702988253,20z",37.457,-107.4857,,
1175,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.0708949060524,-107.407795265612,20z",37.0709,-107.4078,,
1176,7800555,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.0870952158687,-107.40077111019,20z",37.0871,-107.4008,,
1177,7800543,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.11183228846,-107.381343484948,20z",37.1118,-107.3813,,
1178,7800611,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.1776933950816,-107.335119860608,20z",37.1777,-107.3351,,
1180,7800741,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2020784673547,-107.341405193985,20z",37.2021,-107.3414,,
1181,7800774,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2055679527994,-107.342681736813,20z",37.2056,-107.3427,,
1182,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2060780000256,-107.34334364586,20z",37.2061,-107.3433,,
1183,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2069622808091,-107.344833468816,20z",37.207,-107.3448,,
1185,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.218802434452,-107.346753770665,20z",37.2188,-107.3468,,
1186,,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.2520834800108,-107.341902203681,20z",37.2521,-107.3419,,
1187,7800694,184069,7,78,Piedra River,Diversion Dam,"https://www.google.com/maps/@37.4363558629908,-107.184864597581,20z",37.4364,-107.1849,,
y,3800813,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3059862658104,-106.932928145806,20z",39.306,-106.9329,,
42,100511,201759,1,1,South Platte River,Grade Control Structure,"https://www.google.com/maps/@40.3092815103832,-104.159771018884,20z",40.3093,-104.1598,,
44,200830,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@40.3406463976272,-104.782456367409,20z",40.3406,-104.7825,,
54,200525,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.9922869987468,-104.828445069979,20z",39.9923,-104.8284,,
56,200525,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.9792075387234,-104.842618327489,20z",39.9792,-104.8426,,
57,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.9221759032049,-104.868434280834,20z",39.9222,-104.8684,,
59,200809,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.906935804118,-104.891700331004,20z",39.9069,-104.8917,,
61,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8653705302093,-104.924993255888,20z",39.8654,-104.925,,
62,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8456337598577,-104.939701443486,20z",39.8456,-104.9397,,
63,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8311970241388,-104.948129457751,20z",39.8312,-104.9481,,
64,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8233304287475,-104.949235216541,20z",39.8233,-104.9492,,
65,202345,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8131947139686,-104.953318217752,20z",39.8132,-104.9533,,
66,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8121235702181,-104.958611928189,20z",39.8121,-104.9586,,
67,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8079144295718,-104.959337948223,20z",39.8079,-104.9593,,
68,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8069649993395,-104.958764382038,20z",39.807,-104.9588,,
69,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8025122844284,-104.95832467096,20z",39.8025,-104.9583,,
70,200806,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.8010185957745,-104.959877613636,20z",39.801,-104.9599,,
71,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7620059627323,-104.998721919174,20z",39.762,-104.9987,,
72,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7608420001166,-105.002201000057,20z",39.7608,-105.0022,,
73,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7606509052266,-105.002744890094,20z",39.7607,-105.0027,,
74,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7596411917067,-105.004211073353,20z",39.7596,-105.0042,,
75,,201759,1,2,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7564743574899,-105.006689536302,20z",39.7565,-105.0067,,
77,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7384387773773,-105.018033373665,20z",39.7384,-105.018,,
78,801016,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7360084370347,-105.017241720647,20z",39.736,-105.0172,,
79,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7219473059559,-105.010927572004,20z",39.7219,-105.0109,,
81,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7117193579385,-105.000406154762,20z",39.7117,-105.0004,,
82,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.7018659405273,-104.994418614156,20z",39.7019,-104.9944,,
83,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.6985337615153,-104.992291925506,20z",39.6985,-104.9923,,
84,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.6912097620428,-104.996761691767,20z",39.6912,-104.9968,,
85,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.6881435228887,-105.000110383202,20z",39.6881,-105.0001,,
86,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.6676127617365,-105.002131308752,20z",39.6676,-105.0021,,
96,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.6325694467265,-105.015201963369,20z",39.6326,-105.0152,,
97,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.5967292983699,-105.027138614699,20z",39.5967,-105.0271,,
98,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.5954587025026,-105.028806844214,20z",39.5955,-105.0288,,
99,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.580643596423,-105.032792151615,20z",39.5806,-105.0328,,
100,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.566625893185,-105.040220155186,20z",39.5666,-105.0402,,
101,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.5668272982996,-105.047353537927,20z",39.5668,-105.0474,,
102,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.5627954957237,-105.059258953436,20z",39.5628,-105.0593,,
105,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.472208521369,-105.133023844923,20z",39.4722,-105.133,,
106,801002,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.4702451433466,-105.134700302791,20z",39.4702,-105.1347,,
107,,201759,1,8,South Platte River,Grade Control Structure,"https://www.google.com/maps/@39.209210911893,-105.268184934907,20z",39.2092,-105.2682,,
108,2300740,201759,1,23,South Platte River,Grade Control Structure,"https://www.google.com/maps/@38.9820531775376,-105.362482834218,20z",38.9821,-105.3625,,
115,302914,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.4408642958041,-104.764770619517,20z",40.4409,-104.7648,,
116,302914,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.4409576871901,-104.765491818466,20z",40.441,-104.7655,,
121,300929,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.501323559253,-104.967299703454,20z",40.5013,-104.9673,,
123,,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.5148544497669,-104.976309474029,20z",40.5149,-104.9763,,
126,,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.5790656500453,-105.039274586145,20z",40.5791,-105.0393,,
128,,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.5949113483977,-105.074929783029,20z",40.5949,-105.0749,,
129,,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.5949723582623,-105.075377061819,20z",40.595,-105.0754,,
131,300919,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.6053379770837,-105.100253970712,20z",40.6053,-105.1003,,
132,300919,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.6113389503492,-105.106412046994,20z",40.6113,-105.1064,,
135,300914,205018,1,3,Cache la Poudre River,Grade Control Structure,"https://www.google.com/maps/@40.6204131793913,-105.135209530779,20z",40.6204,-105.1352,,
151,,205019,1,4,Big Thompson River,Grade Control Structure,"https://www.google.com/maps/@40.3858847153833,-105.078825066019,20z",40.3859,-105.0788,,
152,,205019,1,4,Big Thompson River,Grade Control Structure,"https://www.google.com/maps/@40.3868104769633,-105.07889937666,20z",40.3868,-105.0789,,
153,,205019,1,4,Big Thompson River,Grade Control Structure,"https://www.google.com/maps/@40.3880903581593,-105.076842325115,20z",40.3881,-105.0768,,
177,502915,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1751882859713,-104.978805953465,20z",40.1752,-104.9788,,
178,502915,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1752568541215,-104.982423338913,20z",40.1753,-104.9824,,
179,500646,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1740399536948,-104.984795242546,20z",40.174,-104.9848,,
182,502300,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1550720999425,-105.084879839196,20z",40.1551,-105.0849,,
184,,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1561767812035,-105.103980993392,20z",40.1562,-105.104,,
185,,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1582790756708,-105.116399223151,20z",40.1583,-105.1164,,
186,,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1578847020324,-105.115768611636,20z",40.1579,-105.1158,,
187,,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1577137021848,-105.115569610582,20z",40.1577,-105.1156,,
192,502908,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.1780711945327,-105.179507138939,20z",40.1781,-105.1795,,
198,,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2114160027599,-105.246651756653,20z",40.2114,-105.2467,,
202,500525,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2168219086039,-105.259630570082,20z",40.2168,-105.2596,,
203,500525,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2163475728213,-105.259646629079,20z",40.2163,-105.2596,,
206,,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.220638139975,-105.263283560474,20z",40.2206,-105.2633,,
207,,205012,1,5,Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2206450885007,-105.263658195078,20z",40.2206,-105.2637,,
208,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2288598988849,-105.28302990431,20z",40.2289,-105.283,,
209,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2284405273842,-105.283612442584,20z",40.2284,-105.2836,,
210,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2277842986448,-105.285475612577,20z",40.2278,-105.2855,,
211,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2340488460335,-105.287891707618,20z",40.234,-105.2879,,
212,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2343505999372,-105.287939292296,20z",40.2344,-105.2879,,
213,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2387211572825,-105.289249344,20z",40.2387,-105.2892,,
214,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2389411462389,-105.289113822581,20z",40.2389,-105.2891,,
215,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2390839604756,-105.288968896392,20z",40.2391,-105.289,,
216,501042,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2487668427027,-105.296946537865,20z",40.2488,-105.2969,,
218,500511,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2257301820329,-105.350927834864,20z",40.2257,-105.3509,,
220,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2202261934262,-105.368368617856,20z",40.2202,-105.3684,,
221,,178190,1,5,North Saint Vrain Creek,Grade Control Structure,"https://www.google.com/maps/@40.2121544046145,-105.392729840609,20z",40.2122,-105.3927,,
227,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0723852972553,-105.077230163709,20z",40.0724,-105.0772,,
228,600515,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0553777376338,-105.108717620303,20z",40.0554,-105.1087,,
229,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0518639816806,-105.117263454513,20z",40.0519,-105.1173,,
235,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0515787347068,-105.178011328616,20z",40.0516,-105.178,,
236,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0516020600813,-105.178442922113,20z",40.0516,-105.1784,,
239,600528,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0364132999005,-105.205641837701,20z",40.0364,-105.2056,,
241,600528,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0364187326039,-105.205128534059,20z",40.0364,-105.2051,,
242,600528,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0364102529783,-105.204852305704,20z",40.0364,-105.2049,,
243,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0319679571127,-105.221180860837,20z",40.032,-105.2212,,
244,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0317184042232,-105.222830665387,20z",40.0317,-105.2228,,
249,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0046248237303,-105.333002043302,20z",40.0046,-105.333,,
250,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0059859302927,-105.340468442215,20z",40.006,-105.3405,,
251,,178354,1,6,Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@40.0061280738956,-105.341664540367,20z",40.0061,-105.3417,,
254,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9898170511566,-105.503073256431,20z",39.9898,-105.5031,,
255,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.989821313349,-105.503331493598,20z",39.9898,-105.5033,,
256,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9874433000774,-105.510646614858,20z",39.9874,-105.5106,,
257,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9876919428034,-105.511236379955,20z",39.9877,-105.5112,,
258,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9880907038767,-105.514566123482,20z",39.9881,-105.5146,,
259,,178467,1,6,North Boulder Creek,Grade Control Structure,"https://www.google.com/maps/@39.9883665688065,-105.516067824537,20z",39.9884,-105.5161,,
263,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8275951410058,-104.949480648725,20z",39.8276,-104.9495,,
264,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8277086675848,-104.955676597474,20z",39.8277,-104.9557,,
265,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8283062084017,-104.958234309217,20z",39.8283,-104.9582,,
266,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8248851681839,-104.968511267598,20z",39.8249,-104.9685,,
267,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8234226887578,-104.972073236643,20z",39.8234,-104.9721,,
268,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.823245130926,-104.973908644256,20z",39.8232,-104.9739,,
269,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8213540274999,-104.981978883322,20z",39.8214,-104.982,,
270,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8200947150251,-104.984382217562,20z",39.8201,-104.9844,,
271,700547,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8159281915814,-105.001070917766,20z",39.8159,-105.0011,,
273,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8103073805698,-105.011525316339,20z",39.8103,-105.0115,,
277,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7868054764918,-105.067593876383,20z",39.7868,-105.0676,,
278,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7843365832845,-105.081758651864,20z",39.7843,-105.0818,,
279,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7784870180746,-105.095061575603,20z",39.7785,-105.0951,,
280,700632,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7750401334648,-105.122998997466,20z",39.775,-105.123,,
281,700527,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7724937150908,-105.1544321043,20z",39.7725,-105.1544,,
287,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7721235223027,-105.165729617245,20z",39.7721,-105.1657,,
288,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7719459305535,-105.167157636486,20z",39.7719,-105.1672,,
292,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7715560604971,-105.180583313604,20z",39.7716,-105.1806,,
293,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7711230850629,-105.183450166678,20z",39.7711,-105.1835,,
294,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7692114469858,-105.188924807985,20z",39.7692,-105.1889,,
295,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7690348514337,-105.189131806766,20z",39.769,-105.1891,,
296,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7686351490876,-105.190208194001,20z",39.7686,-105.1902,,
304,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7564355502093,-105.22339436922,20z",39.7564,-105.2234,,
305,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7559432429771,-105.224254424493,20z",39.7559,-105.2243,,
306,,181805,1,7,Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.7540830455687,-105.228499614628,20z",39.7541,-105.2285,,
313,700867,181349,1,7,North Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.8060569631146,-105.497828422811,20z",39.8061,-105.4978,,
314,,181865,1,7,South Clear Creek,Grade Control Structure,"https://www.google.com/maps/@39.6523251582685,-105.70711356173,20z",39.6523,-105.7071,,
315,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.798765277975,-105.056824000796,20z",39.7988,-105.0568,,
316,700614,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8027574471382,-105.068038000155,20z",39.8028,-105.068,,
317,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8044273919209,-105.091770533431,20z",39.8044,-105.0918,,
319,702326,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8205877047196,-105.179348221932,20z",39.8206,-105.1793,,
320,700586,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8288530980388,-105.23146028193,20z",39.8289,-105.2315,,
322,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8298864435283,-105.233493085151,20z",39.8299,-105.2335,,
323,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8301264764873,-105.234269156001,20z",39.8301,-105.2343,,
324,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8305857265786,-105.234860766963,20z",39.8306,-105.2349,,
326,,181545,1,7,Ralston Creek,Grade Control Structure,"https://www.google.com/maps/@39.8315486446229,-105.236818916376,20z",39.8315,-105.2368,,
329,,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2403399998784,-106.351410999982,20z",39.2403,-106.3514,,"https://www.google.com/maps/@39.2403399998784,-106.351410999982,20z"
330,1100520,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2277810004544,-106.356051999584,20z",39.2278,-106.3561,,"https://www.google.com/maps/@39.2277810004544,-106.356051999584,20z"
332,,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.2217320002239,-106.355939000409,20z",39.2217,-106.3559,,"https://www.google.com/maps/@39.2217320002239,-106.355939000409,20z"
341,,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@39.0265970000753,-106.243861999687,20z",39.0266,-106.2439,,"https://www.google.com/maps/@39.0265970000753,-106.243861999687,20z"
343,1100535,78956,2,11,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.8288100001459,-106.109803000352,20z",38.8288,-106.1098,,"https://www.google.com/maps/@38.8288100001459,-106.109803000352,20z"
346,1200504,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4323550003247,-105.27534299972,20z",38.4324,-105.2753,,"https://www.google.com/maps/@38.4323550003247,-105.27534299972,20z"
348,1200503,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4338919997105,-105.256937000437,20z",38.4339,-105.2569,,"https://www.google.com/maps/@38.4338919997105,-105.256937000437,20z"
349,1200509,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.433948000017,-105.253437000211,20z",38.4339,-105.2534,,"https://www.google.com/maps/@38.433948000017,-105.253437000211,20z"
350,,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4389889998711,-105.228197999666,20z",38.439,-105.2282,,"https://www.google.com/maps/@38.4389889998711,-105.228197999666,20z"
351,,78956,2,12,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.4273849996028,-105.18966700003,20z",38.4274,-105.1897,,"https://www.google.com/maps/@38.4273849996028,-105.18966700003,20z"
360,,78956,2,10,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.253947000408,-104.605178000373,20z",38.2539,-104.6052,,"https://www.google.com/maps/@38.253947000408,-104.605178000373,20z"
371,,78956,2,67,Arkansas River,Grade Control Structure,"https://www.google.com/maps/@38.0667330003664,-102.933098999936,20z",38.0667,-102.9331,,"https://www.google.com/maps/@38.0667330003664,-102.933098999936,20z"
379,1000593,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.713733000012,-104.722646000105,20z",38.7137,-104.7226,,"https://www.google.com/maps/@38.713733000012,-104.722646000105,20z"
380,1000593,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7138479998769,-104.722597999753,20z",38.7138,-104.7226,,"https://www.google.com/maps/@38.7138479998769,-104.722597999753,20z"
381,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7722059996909,-104.770672000498,20z",38.7722,-104.7707,,"https://www.google.com/maps/@38.7722059996909,-104.770672000498,20z"
382,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7889460001937,-104.780795999627,20z",38.7889,-104.7808,,"https://www.google.com/maps/@38.7889460001937,-104.780795999627,20z"
383,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.7922059998978,-104.781543999547,20z",38.7922,-104.7815,,"https://www.google.com/maps/@38.7922059998978,-104.781543999547,20z"
384,,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8064359998618,-104.801603000022,20z",38.8064,-104.8016,,"https://www.google.com/maps/@38.8064359998618,-104.801603000022,20z"
385,1000736,193719,2,10,Fountain Creek,Grade Control Structure,"https://www.google.com/maps/@38.8117659999475,-104.810046999888,20z",38.8118,-104.81,,"https://www.google.com/maps/@38.8117659999475,-104.810046999888,20z"
